companyId,name,nameEn,kana,corporateNumber,corporationType,nikkeiCode,badges,tags,createdAt,updatedAt,updateDate,updateCount,changeCount,qualificationGrade,prefecture,address,headquartersAddress,postalCode,location,departmentLocation,phoneNumber,contactPhoneNumber,fax,email,companyUrl,contactFormUrl,representativeName,representativeKana,representativeTitle,representativeBirthDate,representativePhone,representativePostalCode,representativeHomeAddress,representativeRegisteredAddress,representativeAlmaMater,executives,executiveName1,executiveName2,executiveName3,executiveName4,executiveName5,executiveName6,executiveName7,executiveName8,executiveName9,executiveName10,executivePosition1,executivePosition2,executivePosition3,executivePosition4,executivePosition5,executivePosition6,executivePosition7,executivePosition8,executivePosition9,executivePosition10,industry,industryLarge,industryMiddle,industrySmall,industryDetail,industries,industryCategories,businessDescriptions,businessItems,businessSummary,specialties,demandProducts,specialNote,capitalStock,revenue,latestRevenue,latestProfit,revenueFromStatements,operatingIncome,totalAssets,totalLiabilities,netAssets,issuedShares,financials,listing,marketSegment,latestFiscalYearMonth,fiscalMonth,fiscalMonth1,fiscalMonth2,fiscalMonth3,fiscalMonth4,fiscalMonth5,revenue1,revenue2,revenue3,revenue4,revenue5,profit1,profit2,profit3,profit4,profit5,employeeCount,employeeNumber,factoryCount,officeCount,storeCount,averageAge,averageYearsOfService,averageOvertimeHours,averagePaidLeave,femaleExecutiveRatio,established,dateOfEstablishment,founding,foundingYear,acquisition,clients,suppliers,subsidiaries,affiliations,shareholders,banks,bankCorporateNumber,departmentName1,departmentName2,departmentName3,departmentName4,departmentName5,departmentName6,departmentName7,departmentAddress1,departmentAddress2,departmentAddress3,departmentAddress4,departmentAddress5,departmentAddress6,departmentAddress7,departmentPhone1,departmentPhone2,departmentPhone3,departmentPhone4,departmentPhone5,departmentPhone6,departmentPhone7,overview,companyDescription,businessDescriptions,salesNotes,urls,profileUrl,externalDetailUrl,facebook,linkedin,wantedly,youtrust,metaKeywords
1000012140015,宇都宮地方検察庁,,,1000012140015,,,,,,2025-12-07T17:23:14.326Z,,,,,,栃木県宇都宮市小幡2丁目1-11,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宇都宮地方検察庁; 企業詳細; 宇都宮地方検察庁; 法人番号：1000012140015; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,宇都宮地方検察庁  企業詳細  宇都宮地方検察庁  法人番号：1000012140015  基本情報 部署 人物 代表者名 - 住所 栃木県宇都宮市小幡2丁目1-11 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012140015,,,,,,,,,,,,,,,,,,,,,,宇都宮地方検察庁  企業詳細  宇都宮地方検察庁  法人番号：1000012140015  基本情報 部署 人物 代表者名 - 住所 栃木県宇都宮市小幡2丁目1-11 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012140023,神戸地方検察庁,,,1000012140023,,,,,,2025-12-07T17:23:14.326Z,,,,,,兵庫県神戸市中央区橘通1丁目4-1,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,神戸地方検察庁; 企業詳細; 神戸地方検察庁; 法人番号：1000012140023; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,神戸地方検察庁  企業詳細  神戸地方検察庁  法人番号：1000012140023  基本情報 部署 人物 代表者名 - 住所 兵庫県神戸市中央区橘通1丁目4-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012140023,,,,,,,,,,,,,,,,,,,,,,神戸地方検察庁  企業詳細  神戸地方検察庁  法人番号：1000012140023  基本情報 部署 人物 代表者名 - 住所 兵庫県神戸市中央区橘通1丁目4-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012140031,金沢地方検察庁,,,1000012140031,,,,,,2025-12-07T17:23:14.326Z,,,,,,石川県金沢市大手町6-15,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,金沢地方検察庁; 企業詳細; 金沢地方検察庁; 法人番号：1000012140031; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,金沢地方検察庁  企業詳細  金沢地方検察庁  法人番号：1000012140031  基本情報 部署 人物 代表者名 - 住所 石川県金沢市大手町6-15 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012140031,,,,,,,,,,,,,,,,,,,,,,金沢地方検察庁  企業詳細  金沢地方検察庁  法人番号：1000012140031  基本情報 部署 人物 代表者名 - 住所 石川県金沢市大手町6-15 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012140048,山形地方検察庁,,,1000012140048,,,,,,2025-12-07T17:23:14.326Z,,,,,,山形県山形市大手町1-32,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山形地方検察庁; 企業詳細; 山形地方検察庁; 法人番号：1000012140048; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,山形地方検察庁  企業詳細  山形地方検察庁  法人番号：1000012140048  基本情報 部署 人物 代表者名 - 住所 山形県山形市大手町1-32 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012140048,,,,,,,,,,,,,,,,,,,,,,山形地方検察庁  企業詳細  山形地方検察庁  法人番号：1000012140048  基本情報 部署 人物 代表者名 - 住所 山形県山形市大手町1-32 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012140056,高松地方検察庁,,,1000012140056,,,,,,2025-12-07T17:23:14.326Z,,,,,,香川県高松市丸の内1-1,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高松地方検察庁; 企業詳細; 高松地方検察庁; 法人番号：1000012140056; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,高松地方検察庁  企業詳細  高松地方検察庁  法人番号：1000012140056  基本情報 部署 人物 代表者名 - 住所 香川県高松市丸の内1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012140056,,,,,,,,,,,,,,,,,,,,,,高松地方検察庁  企業詳細  高松地方検察庁  法人番号：1000012140056  基本情報 部署 人物 代表者名 - 住所 香川県高松市丸の内1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012160005,東京第五検察審査会,,,1000012160005,,,,,,2025-12-07T17:23:14.326Z,,,,,,東京都千代田区霞が関1丁目1-4,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京第五検察審査会; 企業詳細; 東京第五検察審査会; 法人番号：1000012160005; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,東京第五検察審査会  企業詳細  東京第五検察審査会  法人番号：1000012160005  基本情報 部署 人物 代表者名 - 住所 東京都千代田区霞が関1丁目1-4 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012160005,,,,,,,,,,,,,,,,,,,,,,東京第五検察審査会  企業詳細  東京第五検察審査会  法人番号：1000012160005  基本情報 部署 人物 代表者名 - 住所 東京都千代田区霞が関1丁目1-4 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012160013,さいたま第一検察審査会,,,1000012160013,,,,,,2025-12-07T17:23:14.326Z,,,,,,埼玉県さいたま市浦和区高砂3丁目16-45,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,さいたま第一検察審査会; 企業詳細; さいたま第一検察審査会; 法人番号：1000012160013; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,さいたま第一検察審査会  企業詳細  さいたま第一検察審査会  法人番号：1000012160013  基本情報 部署 人物 代表者名 - 住所 埼玉県さいたま市浦和区高砂3丁目16-45 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012160013,,,,,,,,,,,,,,,,,,,,,,さいたま第一検察審査会  企業詳細  さいたま第一検察審査会  法人番号：1000012160013  基本情報 部署 人物 代表者名 - 住所 埼玉県さいたま市浦和区高砂3丁目16-45 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012160021,八日市場検察審査会,,,1000012160021,,,,,,2025-12-07T17:23:14.326Z,,,,,,千葉県匝瑳市八日市場イ2760,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八日市場検察審査会; 企業詳細; 八日市場検察審査会; 法人番号：1000012160021; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,八日市場検察審査会  企業詳細  八日市場検察審査会  法人番号：1000012160021  基本情報 部署 人物 代表者名 - 住所 千葉県匝瑳市八日市場イ2760 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012160021,,,,,,,,,,,,,,,,,,,,,,八日市場検察審査会  企業詳細  八日市場検察審査会  法人番号：1000012160021  基本情報 部署 人物 代表者名 - 住所 千葉県匝瑳市八日市場イ2760 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012160038,松本検察審査会,,,1000012160038,,,,,,2025-12-07T17:23:14.326Z,,,,,,長野県松本市丸の内10-35,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本検察審査会; 企業詳細; 松本検察審査会; 法人番号：1000012160038; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,松本検察審査会  企業詳細  松本検察審査会  法人番号：1000012160038  基本情報 部署 人物 代表者名 - 住所 長野県松本市丸の内10-35 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012160038,,,,,,,,,,,,,,,,,,,,,,松本検察審査会  企業詳細  松本検察審査会  法人番号：1000012160038  基本情報 部署 人物 代表者名 - 住所 長野県松本市丸の内10-35 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012160046,大阪第二検察審査会,,,1000012160046,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府大阪市北区西天満2丁目1-10,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大阪第二検察審査会; 企業詳細; 大阪第二検察審査会; 法人番号：1000012160046; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,大阪第二検察審査会  企業詳細  大阪第二検察審査会  法人番号：1000012160046  基本情報 部署 人物 代表者名 - 住所 大阪府大阪市北区西天満2丁目1-10 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012160046,,,,,,,,,,,,,,,,,,,,,,大阪第二検察審査会  企業詳細  大阪第二検察審査会  法人番号：1000012160046  基本情報 部署 人物 代表者名 - 住所 大阪府大阪市北区西天満2丁目1-10 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012160054,舞鶴検察審査会,,,1000012160054,,,,,,2025-12-07T17:23:14.326Z,,,,,,京都府舞鶴市字南田辺小字南裏町149,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,舞鶴検察審査会; 企業詳細; 舞鶴検察審査会; 法人番号：1000012160054; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,舞鶴検察審査会  企業詳細  舞鶴検察審査会  法人番号：1000012160054  基本情報 部署 人物 代表者名 - 住所 京都府舞鶴市字南田辺小字南裏町149 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012160054,,,,,,,,,,,,,,,,,,,,,,舞鶴検察審査会  企業詳細  舞鶴検察審査会  法人番号：1000012160054  基本情報 部署 人物 代表者名 - 住所 京都府舞鶴市字南田辺小字南裏町149 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012160062,大津検察審査会,,,1000012160062,,,,,,2025-12-07T17:23:14.326Z,,,,,,滋賀県大津市京町3丁目1-2,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大津検察審査会; 企業詳細; 大津検察審査会; 法人番号：1000012160062; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,大津検察審査会  企業詳細  大津検察審査会  法人番号：1000012160062  基本情報 部署 人物 代表者名 - 住所 滋賀県大津市京町3丁目1-2 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012160062,,,,,,,,,,,,,,,,,,,,,,大津検察審査会  企業詳細  大津検察審査会  法人番号：1000012160062  基本情報 部署 人物 代表者名 - 住所 滋賀県大津市京町3丁目1-2 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012160070,半田検察審査会,,,1000012160070,,,,,,2025-12-07T17:23:14.326Z,,,,,,愛知県半田市宮路町200-2,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,半田検察審査会; 企業詳細; 半田検察審査会; 法人番号：1000012160070; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,半田検察審査会  企業詳細  半田検察審査会  法人番号：1000012160070  基本情報 部署 人物 代表者名 - 住所 愛知県半田市宮路町200-2 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012160070,,,,,,,,,,,,,,,,,,,,,,半田検察審査会  企業詳細  半田検察審査会  法人番号：1000012160070  基本情報 部署 人物 代表者名 - 住所 愛知県半田市宮路町200-2 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012160079,多治見検察審査会,,,1000012160079,,,,,,2025-12-07T17:23:14.326Z,,,,,,岐阜県多治見市小田町1丁目22-1,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多治見検察審査会; 企業詳細; 多治見検察審査会; 法人番号：1000012160079; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,多治見検察審査会  企業詳細  多治見検察審査会  法人番号：1000012160079  基本情報 部署 人物 代表者名 - 住所 岐阜県多治見市小田町1丁目22-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012160079,,,,,,,,,,,,,,,,,,,,,,多治見検察審査会  企業詳細  多治見検察審査会  法人番号：1000012160079  基本情報 部署 人物 代表者名 - 住所 岐阜県多治見市小田町1丁目22-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
1000012160087,呉検察審査会,,,1000012160087,,,,,,2025-12-07T17:23:14.326Z,,,,,,広島県呉市西中央4丁目1-46,,,,,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,呉検察審査会; 企業詳細; 呉検察審査会; 法人番号：1000012160087; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,呉検察審査会  企業詳細  呉検察審査会  法人番号：1000012160087  基本情報 部署 人物 代表者名 - 住所 広島県呉市西中央4丁目1-46 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000012160087,,,,,,,,,,,,,,,,,,,,,,呉検察審査会  企業詳細  呉検察審査会  法人番号：1000012160087  基本情報 部署 人物 代表者名 - 住所 広島県呉市西中央4丁目1-46 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,
